word,condition,x,y,frequency,point_size,label_size,alpha,x_plot,y_plot
nervous,2,0.14208679526742285,-0.10314719359735376,1,80.0,7.0,0.55,0.14208679526742285,0.0007758548567788764
nervous,3,0.14208679526742285,-0.10314719359735376,3,128.88888888888889,7.888888888888889,0.6277777777777778,0.14208679526742285,-0.20707024205148636
peaceful,1,-0.1636410327386055,-0.11853293378252384,1,80.0,7.0,0.55,-0.1636410327386055,-0.11853293378252384
peaceful,3,-0.1636410327386055,-0.11853293378252384,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.1636410327386055,-0.22245598223665644
perfect,3,-0.07708106583738174,0.19152818890917328,1,80.0,7.0,0.55,-0.07708106583738174,0.08760514045504068
pleasant,2,-0.16062908355453126,0.12022573349442535,3,128.88888888888889,7.888888888888889,0.6277777777777778,-0.16062908355453126,0.22414878194855797
positive,1,-0.12771590049992942,0.2978716130199958,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.12771590049992942,0.2978716130199958
positive,2,-0.12771590049992942,0.2978716130199958,1,80.0,7.0,0.55,-0.12771590049992942,0.40179466147412846
relax,1,-0.18863958954677415,-0.16213022962323664,3,128.88888888888889,7.888888888888889,0.6277777777777778,-0.18863958954677415,-0.16213022962323664
relaxed,1,-0.20290452831896055,-0.15115450133473413,1,80.0,7.0,0.55,-0.20290452831896055,-0.15115450133473413
relaxed,2,-0.20290452831896055,-0.15115450133473413,5,177.77777777777777,8.777777777777779,0.7055555555555556,-0.20290452831896055,-0.04723145288060149
relaxed,3,-0.20290452831896055,-0.15115450133473413,1,80.0,7.0,0.55,-0.20290452831896055,-0.2550775497888667
relaxing,1,-0.18506736345748762,-0.14597574896087753,9,275.55555555555554,10.555555555555555,0.8611111111111112,-0.18506736345748762,-0.14597574896087753
relaxing,2,-0.18506736345748762,-0.14597574896087753,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.18506736345748762,-0.042052700506744894
repetitive,2,0.04520197767906801,0.04227732875068877,1,80.0,7.0,0.55,0.04520197767906801,0.1462003772048214
serene,1,-0.15380742758497962,-0.11049458632488102,1,80.0,7.0,0.55,-0.15380742758497962,-0.11049458632488102
some_anxiety,2,0.12632359862764875,-0.09401186124229069,1,80.0,7.0,0.55,0.12632359862764875,0.009911187211841949
tiresome,2,0.11353659036212906,0.00032337062050187657,1,80.0,7.0,0.55,0.11353659036212906,0.10424641907463451
trust,2,-0.09431867362916438,0.04843870642926329,1,80.0,7.0,0.55,-0.09431867362916438,0.15236175488339593
trust,3,-0.09431867362916435,0.04843870642926329,1,80.0,7.0,0.55,-0.09431867362916435,-0.05548434202486931
tune_out,2,-0.019094026519279664,-0.07512688251955732,4,153.33333333333331,8.333333333333334,0.6666666666666667,-0.019094026519279664,0.02879616593457532
useful,1,-0.07971924049108203,0.2125730157580186,1,80.0,7.0,0.55,-0.07971924049108203,0.2125730157580186
useful,2,-0.07971924049108203,0.2125730157580186,1,80.0,7.0,0.55,-0.07971924049108203,0.31649606421215126
valuable,2,-0.04287176693951786,0.1997085299165231,1,80.0,7.0,0.55,-0.04287176693951786,0.30363157837065574
very relaxing,3,-0.21062725068763133,-0.09227317834060526,1,80.0,7.0,0.55,-0.21062725068763133,-0.19619622679473786
very_nervous,3,0.1676606053809733,-0.08886856292412092,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.1676606053809733,-0.1927916113782535
zen,1,-0.09516537299152594,-0.08771933836168341,1,80.0,7.0,0.55,-0.09516537299152594,-0.08771933836168341
