word,condition,x,y,frequency,point_size,label_size,alpha,x_plot,y_plot
distracted,2,0.09467258930990773,-0.11500295538460888,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.09467258930990773,-0.011079906930476238
distracted,3,0.09467258930990773,-0.11500295538460888,1,80.0,7.0,0.55,0.09467258930990773,-0.21892600383874147
easier,1,-0.2616048508462049,-0.09841459542832856,1,80.0,7.0,0.55,-0.2616048508462049,-0.09841459542832856
effective,1,-0.08526451581239483,-0.29300076231018474,1,80.0,7.0,0.55,-0.08526451581239483,-0.29300076231018474
engaged,1,0.0018936118555444674,-0.2549558580263837,1,80.0,7.0,0.55,0.0018936118555444674,-0.2549558580263837
engaged,2,0.0018936118555444674,-0.2549558580263837,3,128.88888888888889,7.888888888888889,0.6277777777777778,0.0018936118555444674,-0.15103280957225107
engaged,3,0.001893611855544469,-0.2549558580263837,1,80.0,7.0,0.55,0.001893611855544469,-0.3588789064805163
excellent,3,-0.12482647636246777,-0.30909914492467766,1,80.0,7.0,0.55,-0.12482647636246777,-0.41302219337881024
extremely_nervous,3,0.20663147088222408,0.027540239750297003,1,80.0,7.0,0.55,0.20663147088222408,-0.0763828087038356
fine,3,-0.01085695240166467,-0.1456958319694367,1,80.0,7.0,0.55,-0.01085695240166467,-0.24961888042356928
good,1,-0.17530454275104512,-0.35174873389952416,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.17530454275104512,-0.35174873389952416
good,2,-0.17530454275104512,-0.35174873389952416,8,251.11111111111111,10.11111111111111,0.8222222222222222,-0.17530454275104512,-0.24782568544539152
good,3,-0.17530454275104512,-0.35174873389952416,1,80.0,7.0,0.55,-0.17530454275104512,-0.45567178235365674
happy,2,-0.16911645350151602,-0.1227851948276603,1,80.0,7.0,0.55,-0.16911645350151602,-0.018862146373527663
helpful,1,-0.13407750312533798,-0.3303281579511413,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.13407750312533798,-0.3303281579511413
helpful,2,-0.13407750312533798,-0.3303281579511413,1,80.0,7.0,0.55,-0.13407750312533798,-0.22640510949700865
interesting,2,-0.01881262524438977,-0.3044704819280442,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.01881262524438977,-0.20054743347391157
less_anxious,3,-0.02979948731809761,0.07729381821254565,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.02979948731809761,-0.02662923024158695
like,1,-0.21755312344119904,-0.3518969013173366,1,80.0,7.0,0.55,-0.21755312344119904,-0.3518969013173366
liked,1,-0.21755312344119904,-0.3518969013173366,3,128.88888888888889,7.888888888888889,0.6277777777777778,-0.21755312344119904,-0.3518969013173366
liked,2,-0.21755312344119904,-0.3518969013173366,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.21755312344119904,-0.24797385286320395
monotonous,2,-0.009554131120096641,0.0016154039082088515,1,80.0,7.0,0.55,-0.009554131120096641,0.1055384523623415
nervous,1,0.16189280248565494,0.01439330317780414,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.16189280248565494,0.01439330317780414
nervous,2,0.16189280248565494,0.01439330317780414,1,80.0,7.0,0.55,0.16189280248565494,0.11831635163193678
nervous,3,0.16189280248565494,0.01439330317780414,3,128.88888888888889,7.888888888888889,0.6277777777777778,0.16189280248565494,-0.08952974527632845
peaceful,1,-0.2468222582771388,0.18805012658633635,1,80.0,7.0,0.55,-0.2468222582771388,0.18805012658633635
peaceful,3,-0.2468222582771388,0.18805012658633635,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.2468222582771388,0.08412707813220376
perfect,3,-0.16657196363940963,-0.23419171109029477,1,80.0,7.0,0.55,-0.16657196363940963,-0.3381147595444274
pleasant,2,-0.27480165077934127,-0.053991597433358435,3,128.88888888888889,7.888888888888889,0.6277777777777778,-0.27480165077934127,0.049931451020774203
positive,1,-0.10805296342881626,-0.303476567573123,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.10805296342881626,-0.303476567573123
positive,2,-0.10805296342881626,-0.303476567573123,1,80.0,7.0,0.55,-0.10805296342881626,-0.19955351911899039
relax,1,-0.3062512460868594,0.27363282014068263,3,128.88888888888889,7.888888888888889,0.6277777777777778,-0.3062512460868594,0.27363282014068263
relaxed,1,-0.340588967978229,0.24800162544926363,1,80.0,7.0,0.55,-0.340588967978229,0.24800162544926363
relaxed,2,-0.340588967978229,0.24800162544926363,5,177.77777777777777,8.777777777777779,0.7055555555555556,-0.340588967978229,0.35192467390339627
relaxed,3,-0.340588967978229,0.24800162544926363,1,80.0,7.0,0.55,-0.340588967978229,0.14407857699513105
relaxing,1,-0.3161567507190547,0.26657098628675424,9,275.55555555555554,10.555555555555555,0.8611111111111112,-0.3161567507190547,0.26657098628675424
relaxing,2,-0.3161567507190547,0.26657098628675424,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.3161567507190547,0.3704940347408869
repetitive,2,-0.07908695091041718,-0.1654542988657247,1,80.0,7.0,0.55,-0.07908695091041718,-0.061531250411592076
serene,1,-0.19552323514207748,0.046919918444405094,1,80.0,7.0,0.55,-0.19552323514207748,0.046919918444405094
some_anxiety,2,0.19547763054139142,0.00574250907795037,1,80.0,7.0,0.55,0.19547763054139142,0.10966555753208301
tiresome,2,0.06898461828302968,-0.042736639573953544,1,80.0,7.0,0.55,0.06898461828302968,0.061186408880179094
trust,2,-0.1251291012625006,-0.23583130185943219,1,80.0,7.0,0.55,-0.1251291012625006,-0.13190825340529955
trust,3,-0.1251291012625006,-0.23583130185943219,1,80.0,7.0,0.55,-0.1251291012625006,-0.33975435031356477
tune_out,2,-0.1123483317429071,-0.046826556253807446,4,153.33333333333331,8.333333333333334,0.6666666666666667,-0.1123483317429071,0.05709649220032519
useful,1,-0.13416109261797968,-0.3413545248045818,1,80.0,7.0,0.55,-0.13416109261797968,-0.3413545248045818
useful,2,-0.13416109261797965,-0.3413545248045818,1,80.0,7.0,0.55,-0.13416109261797965,-0.23743147635044914
valuable,2,-0.018559199765741826,-0.30730985476024475,1,80.0,7.0,0.55,-0.018559199765741826,-0.2033868063061121
very relaxing,3,-0.30999099380702,0.19218324499364747,1,80.0,7.0,0.55,-0.30999099380702,0.08826019653951488
very_nervous,3,0.1444493379565318,-0.0038345871826900744,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.1444493379565318,-0.10775763563682267
zen,1,-0.0759609218325347,-0.10828190511889511,1,80.0,7.0,0.55,-0.0759609218325347,-0.10828190511889511
