word,condition,x,y,frequency,point_size,label_size,alpha,x_plot,y_plot
nervous,1,0.22079541889208215,0.28857602565832696,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.22079541889208215,0.28857602565832696
nervous,2,0.22079541889208212,0.288576025658327,1,80.0,7.0,0.55,0.22079541889208212,0.39249907411245966
nervous,3,0.2207954188920821,0.2885760256583268,3,128.88888888888889,7.888888888888889,0.6277777777777778,0.2207954188920821,0.1846529772041942
peaceful,1,-0.7956988212265128,1.7686924669178503,1,80.0,7.0,0.55,-0.7956988212265128,1.7686924669178503
peaceful,3,-0.7956988212265128,1.7686924669178503,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.7956988212265128,1.6647694184637176
perfect,3,-0.2780413611403368,-0.9163249860268126,1,80.0,7.0,0.55,-0.2780413611403368,-1.0202480344809453
pleasant,2,-0.7755248043980663,-1.081265356359529,3,128.88888888888889,7.888888888888889,0.6277777777777778,-0.7755248043980663,-0.9773423079053962
positive,1,-1.089504039367531,-1.0513292397767482,2,104.44444444444444,7.444444444444445,0.5888888888888889,-1.089504039367531,-1.0513292397767482
positive,2,-1.089504039367531,-1.0513292397767486,1,80.0,7.0,0.55,-1.089504039367531,-0.9474061913226159
relax,1,-1.1260787922979942,-0.6179090749659907,3,128.88888888888889,7.888888888888889,0.6277777777777778,-1.1260787922979942,-0.6179090749659907
relaxed,1,-1.4516291799375647,0.2236657119272502,1,80.0,7.0,0.55,-1.4516291799375647,0.2236657119272502
relaxed,2,-1.4516291799375647,0.22366571192725032,5,177.77777777777777,8.777777777777779,0.7055555555555556,-1.4516291799375647,0.32758876038138296
relaxed,3,-1.451629179937565,0.2236657119272502,1,80.0,7.0,0.55,-1.451629179937565,0.11974266347311761
relaxing,1,-0.881877369204919,-1.16024269536653,9,275.55555555555554,10.555555555555555,0.8611111111111112,-0.881877369204919,-1.16024269536653
relaxing,2,-0.8818773692049191,-1.1602426953665301,2,104.44444444444444,7.444444444444445,0.5888888888888889,-0.8818773692049191,-1.0563196469123974
repetitive,2,0.8537557554387639,-2.2032124017846715,1,80.0,7.0,0.55,0.8537557554387639,-2.099289353330539
serene,1,0.26806418744396954,1.3942824346226939,1,80.0,7.0,0.55,0.26806418744396954,1.3942824346226939
some_anxiety,2,-0.006716898979528847,-0.6330939624992862,1,80.0,7.0,0.55,-0.006716898979528847,-0.5291709140451535
tiresome,2,0.9512740581448054,-1.8643359253632068,1,80.0,7.0,0.55,0.9512740581448054,-1.760412876909074
trust,2,-0.8859071160225909,-1.1197734040082528,1,80.0,7.0,0.55,-0.8859071160225909,-1.01585035555412
trust,3,-0.8859071160225909,-1.1197734040082534,1,80.0,7.0,0.55,-0.8859071160225909,-1.2236964524623861
tune_out,2,-0.19798662422005386,-1.1795434450532758,4,153.33333333333331,8.333333333333334,0.6666666666666667,-0.19798662422005386,-1.075620396599143
useful,1,-0.08541292196107174,-2.6786349785482653,1,80.0,7.0,0.55,-0.08541292196107174,-2.6786349785482653
useful,2,-0.0854129219610717,-2.678634978548266,1,80.0,7.0,0.55,-0.0854129219610717,-2.5747119300941335
valuable,2,0.12664934041691428,-2.9725206818359613,1,80.0,7.0,0.55,0.12664934041691428,-2.8685976333818286
very relaxing,3,-0.41295972120113505,-1.1304454168945839,1,80.0,7.0,0.55,-0.41295972120113505,-1.2343684653487166
very_nervous,3,0.1383766602140563,-0.40603606195905234,2,104.44444444444444,7.444444444444445,0.5888888888888889,0.1383766602140563,-0.509959110413185
zen,1,0.18092596307443717,-0.9728533124958468,1,80.0,7.0,0.55,0.18092596307443717,-0.9728533124958468
